"ranking","Chinese.origin.data","Baidu.translated.data","Baidu.English.sentiment.analysis.postitive.probability.base.on.Baidu.translated.data."
10,"这片看得我很生气，大烂片。摆着讽刺的姿态其实根本毛都没讽刺到一根，处处都是为自己为领导找借口找理由，拍得不好看不懂不关我事儿，是你们群众要我装高雅嘛。从头到尾透着浓浓的酸味。这片不是江郎才尽，是心态酸溜。","This made me very angry, flop. In a sarcastic manner, there is no irony in the root of Mao. It's all about making excuses for the leader, finding a reason for it. It doesn't matter if it's not good. It's your people who want me to be elegant. There is a strong sour taste from beginning to end. This piece is not jianglangcaijin, attitude is sour.",0.840721
10,"这电影质量还有导演的态度，真心只能得这分数。其实冯导以前片子也没觉得多好看，只不过当时大陆电影产业发展慢，影片质量普遍水平低下，他的片自成风格体系才能有一席之地，所以现在没拍过电影的徐峥、赵薇当导演都能取得巨大成功就可见一斑了。","The film has the quality of the film and the attitude of the director, really only get the score. In fact, before the film Pingdao did not feel more good-looking, but at that time, the development of the film industry is slow, low general level of the quality of the film, his own style system in order to have a space for one person, so now not filmed the movie Xu Zheng, Zhao Wei when the director can achieve great success is remarkable.",0.834436
10,"这部片子，应该说是冯导拍的最失败的电影了，犹如张艺谋的三枪一样失败，看后极其失望，只能说冯导成全了华谊等生意人，恶心了自己一把。成全了一些演职人员，恶心了观众一把。不接地气的剧情，狗血的演绎。就是三个微电影拼凑的，也可以叫系列微电影。。","It should be said to be the failure of the film Pingdao shot, like Zhang Yimou's shots like failure, look extremely disappointed, can only say that Feng Daocheng Huayi business people, sick of yourself. Some of the staff were disgusted with the audience. Not down to earth of the story, the idea of interpretation. It is three microfilm pieced together, and also can be called a series of micro films.",0.757675
10,"选的些什么jb演员啊 没看演员表就看了 居然是白绿茶婊和lxl 还好以前没去电影院看 故事也是烂 京味儿浓死了受不了","Choose what JB actor ah did not look at the cast list is actually white Green Tea bitch and LXL good didn't go to the cinema to see the story is rotten beijingstyle thick dead bear",0.75152
10,"這個電影一定要進電影院看，而且要自己掏腰包。如果不是真金白銀花了錢，這種東西哪值的你浪費一百多分鐘。","The movie must be seen in the cinema and have to pay his own pocket. If it's not the real gold and silver, it's worth more than 100 minutes.",0.72207
10,"逛建材市场逛累了，想看看电影歇会儿。听说不好看，没想到这么不好看！看完我特别心疼电影票钱，真不如再逛逛建材市场选选瓷砖。。各种无聊，看的昏昏欲睡。","I'm tired of looking around the building materials market, and I want to see a movie for a while. I heard it was not good, I didn't think it was so bad! After seeing me especially the movie ticket money, it is better to choose the ceramic tile in the building material market. All kinds of boredom, look sleepy.",0.786495
10,"都别装无辜，你不拍就没有人能逼你们写、遍、导、演拍烂片，学学人家姜导。明明知道短期高产且要保收益率的合约大多会导致烂片还要签约，那么编剧、导演、演员就都早就在观众和其他之间做出了选择。所以，这次你们确实非常对不起观众。对于一边坑观众一边自嘲的编导与演员，就该直面批评。","Don't pretend you don't shoot it, no one can make you write, times, guide, director of bad films, people to learn Jiang Dao. I know the short-term rate of return to high yield and insurance contract would most likely lead to bad but also signed, screenwriter, director, actor, then came early in the audience and make a choice between the other. So, you're really sorry about the audience this time. For the spectators at the side of the pit, the self - mocking guides and actors should be criticized.",0.865306
10,"野心勃勃反而弄巧成拙","Overweeningly ambitious self defeating",1
10,"除了第一个故事还算勉强完整，其余的都是shi。shi中之shi的是狗尾续貂的导演神经病的病呓。丫有毛病，自个儿病的不轻，还非得给受骗花钱的可悲人儿嘴里塞把药。演员们就更可悲，节操丢尽，收获了虚荣的名气，丢人。","The first story is barely complete, and the rest of the story is Shi. Shi Shi is the director of the neurological disease or gouweixudiao. There is something wrong with it. It's not so light from her illness. It has to be put in the mouth of a sad person who is cheated to spend money. The actors would be tragic, integrity disgrace, harvest vanity and fame, shame.",0.734297
10,"除了第一段范伟的故事与表演，后面的都不完整，即便最后开始全民道歉、尽显煽情也扭转不了观感。整个故事的脚本太空了。再次修改，从两星改为一星。","In addition to the first paragraph of Wei Fan's story and performance, the following are not complete, even if the final start of the national apology, show enthusiasm can not reverse the feeling. The script for the whole story is in space. Once again changes from two to one star.",0.73564
10,"陪老妈去影院看的，周围都是大爷大妈的，就为了看一乐呵，我这么不搭调的人，只能勉为其难了。只能说就是博君一笑罢了，不能把你的高标准凌驾于他，不然这电影完全不能看。我很想像邻座的大叔一样呼呼大睡，可惜我嫌吵。","Accompany mother go to the cinema to see, all around the uncle aunt, to have a happy, I do not take one, only one. You can only say that Bo Jun has a smile, and you can't put your high standards on him, or the movie can't be seen. I imagine her uncle like sleeping, but I'm too noisy.",0.851361
10,"难看 难受","Unsightly",1
10,"难看到可怕  几年没在电影院看过这么难看的电影儿了   第一次觉得在电影院的两个小时如此漫长和无聊   好心疼票钱  真的","It's hard to see the terrible movie that I haven't seen in the movie theater for the past few years. For the first time, I think the two hours in the movie theater are so long and boring.",0.724455
10,"难看死了","Unsightly",1
10,"雅～～～","Elegance ~ ~ ~ ~",0.851681
10,"非一般的难看","Uncommon unsightly",1
10,"非常垃圾的片子，炒以前的冷饭毫无新意不说，剧情和笑点完全没有，浪费时间和心情，还没有看的千万别跳坑。","The movie is very rubbish. Before the cold rice is fried, there is nothing new about it. It doesn't mean that the plot and the laughing point are not.",0.75415
10,"非常无聊。没有意思。在电影院里看了十分钟就想出来了。以后冯导的电影再也不去电影院观赏了","It's very boring. It's not interesting. After ten minutes in the cinema, it was thought out. After that, Feng's film won't go to the cinema again.",0.754384
